sex,age,current ,former,never,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21+
female,84,0.035848422220878,0.264362675946748,0.699788901832374,0.007193949122949,0.007905931076116,0.008677763444093,0.009515173025564,0.010424235902521,0.011481672183619,0.012628085475909,0.01387128377277,0.015219808583795,0.016683082658396,0.015554017170225,0.016847399641328,0.018235510977352,0.019725798813895,0.021326157250703,0.023064028991454,0.024927104972743,0.026924467352249,0.029066107092667,0.021473827548717,0.022673333636999,0.646581261305939
female,85,0.02171732524607,0.21588033988299,0.76240233487094,0.006417210496253,0.007064236142896,0.007764917335795,0.008524681944719,0.009349133869039,0.010244212253772,0.011284392797326,0.012412184043376,0.013635326679714,0.014962371491702,0.013941515289689,0.015116920519056,0.016378255726157,0.017732108138472,0.019185695018182,0.020746661432202,0.022438848308364,0.024252807745869,0.026197410399054,0.019364472908144,0.02044668078333,0.682539956676887
female,86,0.021282736375508,0.213194503469533,0.76552276015496,0.006329473151696,0.00698172445633,0.007687104235333,0.008451241043181,0.009280011761139,0.010179493091192,0.011156050604441,0.012289950456229,0.013519529868807,0.014853340871982,0.013855367512223,0.015016690869038,0.016287434663267,0.017651224255422,0.019115105773287,0.020686882429423,0.022369419684234,0.024195679328902,0.026153239247166,0.019343321233847,0.020435182058189,0.684162533404674
female,87,0.020782257045779,0.210070427915936,0.769147315038286,0.006228981120858,0.006887387767858,0.007598398643849,0.008367647838394,0.00920126051945,0.010105601795765,0.011087188822104,0.012153026281676,0.01338960552736,0.014730813660867,0.013758307299884,0.014928709529757,0.016187020674002,0.017561932306718,0.019037538108141,0.020621472341249,0.022316292068339,0.024130905181087,0.026102910939872,0.019319252063438,0.020422284991551,0.685863462517783
female,88,0.020206710819926,0.206435282138955,0.77335800704112,0.006113970199033,0.006779393575477,0.007497024326966,0.008272350919683,0.009111536833047,0.010021250241514,0.011008306694875,0.012079903991098,0.013243666405845,0.014592884140878,0.0136487834014,0.014828976425007,0.016098034809091,0.01746270164124,0.018951276273577,0.020548805223455,0.022257117077803,0.024085632995883,0.026043849748271,0.019290366622061,0.02040624647036,0.687657921983436
female,89,0.019546732755206,0.202208729543978,0.778244537700816,0.005982401697519,0.006655635028666,0.007380799265246,0.008163231026504,0.009008960830805,0.009924733720859,0.01091772520874,0.011995477994297,0.013165833441625,0.014437084747263,0.013524693350315,0.014715547236608,0.015996040529298,0.017373294941017,0.018854382402657,0.020466740957549,0.022189785859262,0.024033165087232,0.026007088990979,0.019254156620172,0.020384405197821,0.689568815865568
female,90,0.018834368288639,0.197571822015334,0.783593809696027,0.005396253293656,0.006022357048159,0.006700546835362,0.007431398534574,0.008220342935023,0.009073507896041,0.009997635890261,0.01100013575865,0.012088608002478,0.013270923518752,0.012368710012538,0.013480005794062,0.014674873940732,0.015959955169867,0.017342190252501,0.018828466574493,0.020435491511667,0.022153721489176,0.023993104750884,0.017776707077722,0.018812416347384,0.714972647366017
female,91,0.018070586889451,0.192511132050238,0.789418281060311,0.005250776375817,0.005880338549498,0.006563383097775,0.007303000725473,0.008100430569664,0.008961655518047,0.009893326824848,0.010903070677483,0.011999021343625,0.013189430341536,0.012307068292993,0.013340242632228,0.014547450834191,0.015845589410177,0.017241704780028,0.018743042822806,0.020342701790261,0.022075584737192,0.023929824030325,0.017744228403902,0.018793216779444,0.71704491146269
female,92,0.017255662733189,0.187005970084699,0.795738367182112,0.005092601300163,0.005725356686499,0.006412970842684,0.007158730140017,0.007965984297512,0.008836752793236,0.009777533516296,0.010795952571072,0.01190048698762,0.013099999409951,0.012239652074665,0.013283050027762,0.014402110174933,0.015714826314267,0.017126215999031,0.018643672440654,0.02025893917799,0.021981075962211,0.023850491467007,0.017700733689995,0.018763101591809,0.719269762534627
female,93,0.016391742230791,0.181044984212911,0.802563273556298,0.00492057171957,0.005556064454622,0.006247823789511,0.006999443311565,0.00781432698873,0.008696107966593,0.009647609788403,0.010676371602087,0.011790992157182,0.013000822224039,0.012164953176313,0.013219863741546,0.014351334985011,0.015564670110955,0.016993310280425,0.018528659794288,0.020160932831065,0.021899233469921,0.023754421930406,0.017645947451868,0.018721890494139,0.721644647731764
female,94,0.015484622658037,0.174639640979213,0.809875736362751,0.004733984255114,0.005371464452106,0.006066651097391,0.006823532944874,0.007645785917171,0.008536928001321,0.00950077322905,0.01054163271803,0.011668122224182,0.012889880836974,0.012081489879434,0.013149245572198,0.014294762888173,0.015523240522089,0.016840114561057,0.018395986150168,0.020047399955877,0.021803804796538,0.023675989162199,0.017580190986563,0.018670243280981,0.72415877656851
female,95,0.014533531226494,0.167750352301287,0.817716116472219,0.00409096865888,0.004666955552343,0.005296483951457,0.0059834097354,0.00673143948928,0.007543953480895,0.008424080320777,0.009375994769163,0.010405083987871,0.011520214278973,0.010818733309195,0.011795490116468,0.012843476778509,0.013967724941812,0.015172974428998,0.016464165523124,0.017974721817427,0.019578570420297,0.021285912110715,0.015821584774159,0.016795741702408,0.753442319851852
female,96,0.013556245398907,0.160471477354803,0.825972277246291,0.003891260271753,0.004465009889678,0.005094196227826,0.005782529907646,0.006534071882363,0.007352621175407,0.008241424402034,0.009204096454148,0.010245676199405,0.011373286843225,0.010704879241306,0.011694792498167,0.012757062412577,0.013896747737876,0.01511910093842,0.016428808671985,0.017825555218461,0.019450373443461,0.021177002491249,0.015759535911479,0.016747694474092,0.756254273707443
female,97,0.012564291631268,0.15285825156895,0.834577456799782,0.003678121103435,0.004247274339469,0.004873548280103,0.005560889827054,0.006313567866371,0.007135854365202,0.008031419952298,0.009003878106755,0.010057421419665,0.011198281723477,0.010567780509484,0.011571690200727,0.012649042671614,0.013805225496336,0.015045421827444,0.016375138207836,0.01779294503951,0.019304189682005,0.021054039109932,0.015690087126979,0.016694931479009,0.759349251665295
female,98,0.011568431919741,0.144964873909743,0.843466694170516,0.00345400591671,0.004015880104485,0.004636762460916,0.005320502139034,0.00607152034333,0.006894717628875,0.007794352002849,0.008774449555068,0.00983899322553,0.010993097278739,0.010405635097078,0.011424356099008,0.012517594722915,0.013691100681663,0.01495024124584,0.016300565006564,0.017741083378943,0.019276304253344,0.020912371561788,0.01561075634577,0.016635063093007,0.762740647858544
female,99,0.010576296712473,0.13682512797769,0.852598575309837,0.003221765134604,0.003773657751269,0.004386409119627,0.005063992781739,0.005810769778617,0.006631692137918,0.007532128604691,0.008516830214102,0.009590080206953,0.010756501806767,0.01021711410625,0.011251442109681,0.012361278083623,0.01355287113189,0.014831726525515,0.016203497107337,0.017666846765335,0.019227767766856,0.020890921764444,0.015517335512594,0.01656456245117,0.766430809139018
female,100,0.003737877570841,0.118578682551122,0.877683439878037,0.002620660671452,0.003093933146761,0.00362240341029,0.004209519367209,0.004859217060934,0.0055758323703,0.006364011178284,0.007229434264854,0.008176547352345,0.0092094760563,0.00878153419689,0.009704048617373,0.010693663416028,0.011756346869329,0.012897150876804,0.01412091224165,0.015425875748077,0.016818463892315,0.018304038784548,0.013616224320406,0.01445783078996,0.798462875367892
female,101,0.003737877570841,0.118578682551122,0.877683439878037,0.002620660671452,0.003093933146761,0.00362240341029,0.004209519367209,0.004859217060934,0.0055758323703,0.006364011178284,0.007229434264854,0.008176547352345,0.0092094760563,0.00878153419689,0.009704048617373,0.010693663416028,0.011756346869329,0.012897150876804,0.01412091224165,0.015425875748077,0.016818463892315,0.018304038784548,0.013616224320406,0.01445783078996,0.798462875367892
female,102,0.003737877570841,0.118578682551122,0.877683439878037,0.002620660671452,0.003093933146761,0.00362240341029,0.004209519367209,0.004859217060934,0.0055758323703,0.006364011178284,0.007229434264854,0.008176547352345,0.0092094760563,0.00878153419689,0.009704048617373,0.010693663416028,0.011756346869329,0.012897150876804,0.01412091224165,0.015425875748077,0.016818463892315,0.018304038784548,0.013616224320406,0.01445783078996,0.798462875367892
female,103,0.003737877570841,0.118578682551122,0.877683439878037,0.002620660671452,0.003093933146761,0.00362240341029,0.004209519367209,0.004859217060934,0.0055758323703,0.006364011178284,0.007229434264854,0.008176547352345,0.0092094760563,0.00878153419689,0.009704048617373,0.010693663416028,0.011756346869329,0.012897150876804,0.01412091224165,0.015425875748077,0.016818463892315,0.018304038784548,0.013616224320406,0.01445783078996,0.798462875367892
female,104,0.003737877570841,0.118578682551122,0.877683439878037,0.002620660671452,0.003093933146761,0.00362240341029,0.004209519367209,0.004859217060934,0.0055758323703,0.006364011178284,0.007229434264854,0.008176547352345,0.0092094760563,0.00878153419689,0.009704048617373,0.010693663416028,0.011756346869329,0.012897150876804,0.01412091224165,0.015425875748077,0.016818463892315,0.018304038784548,0.013616224320406,0.01445783078996,0.798462875367892
female,105,0.003737877570841,0.118578682551122,0.877683439878037,0.002620660671452,0.003093933146761,0.00362240341029,0.004209519367209,0.004859217060934,0.0055758323703,0.006364011178284,0.007229434264854,0.008176547352345,0.0092094760563,0.00878153419689,0.009704048617373,0.010693663416028,0.011756346869329,0.012897150876804,0.01412091224165,0.015425875748077,0.016818463892315,0.018304038784548,0.013616224320406,0.01445783078996,0.798462875367892
female,106,0.003737877570841,0.118578682551122,0.877683439878037,0.002620660671452,0.003093933146761,0.00362240341029,0.004209519367209,0.004859217060934,0.0055758323703,0.006364011178284,0.007229434264854,0.008176547352345,0.0092094760563,0.00878153419689,0.009704048617373,0.010693663416028,0.011756346869329,0.012897150876804,0.01412091224165,0.015425875748077,0.016818463892315,0.018304038784548,0.013616224320406,0.01445783078996,0.798462875367892
female,107,0.003737877570841,0.118578682551122,0.877683439878037,0.002620660671452,0.003093933146761,0.00362240341029,0.004209519367209,0.004859217060934,0.0055758323703,0.006364011178284,0.007229434264854,0.008176547352345,0.0092094760563,0.00878153419689,0.009704048617373,0.010693663416028,0.011756346869329,0.012897150876804,0.01412091224165,0.015425875748077,0.016818463892315,0.018304038784548,0.013616224320406,0.01445783078996,0.798462875367892
female,108,0.003737877570841,0.118578682551122,0.877683439878037,0.002620660671452,0.003093933146761,0.00362240341029,0.004209519367209,0.004859217060934,0.0055758323703,0.006364011178284,0.007229434264854,0.008176547352345,0.0092094760563,0.00878153419689,0.009704048617373,0.010693663416028,0.011756346869329,0.012897150876804,0.01412091224165,0.015425875748077,0.016818463892315,0.018304038784548,0.013616224320406,0.01445783078996,0.798462875367892
female,109,0.003737877570841,0.118578682551122,0.877683439878037,0.002620660671452,0.003093933146761,0.00362240341029,0.004209519367209,0.004859217060934,0.0055758323703,0.006364011178284,0.007229434264854,0.008176547352345,0.0092094760563,0.00878153419689,0.009704048617373,0.010693663416028,0.011756346869329,0.012897150876804,0.01412091224165,0.015425875748077,0.016818463892315,0.018304038784548,0.013616224320406,0.01445783078996,0.798462875367892
female,110,0.003737877570841,0.118578682551122,0.877683439878037,0.002620660671452,0.003093933146761,0.00362240341029,0.004209519367209,0.004859217060934,0.0055758323703,0.006364011178284,0.007229434264854,0.008176547352345,0.0092094760563,0.00878153419689,0.009704048617373,0.010693663416028,0.011756346869329,0.012897150876804,0.01412091224165,0.015425875748077,0.016818463892315,0.018304038784548,0.013616224320406,0.01445783078996,0.798462875367892
