age,sex,excess_mortality,disability_rate
37,male,0.00000000000000000000,0.00029644728671400001
38,female,0.00000000000000000000,0.00029673217977599999
38,male,0.00000000000000000000,0.00029644728671400001
39,female,0.00000000000000000000,0.00029673217977599999
39,male,0.00000000000000000000,0.00029644728671400001
40,female,0.00001579964544466220,0.00031471007011599997
40,male,0.00001994820738338200,0.00027978328672200001
41,female,0.00001579964544466220,0.00031471007011599997
41,male,0.00001994820738338200,0.00027978328672200001
42,female,0.00001579964544466220,0.00031471007011599997
42,male,0.00001994820738338200,0.00027978328672200001
43,female,0.00001579964544466220,0.00031471007011599997
43,male,0.00001994820738338200,0.00027978328672200001
44,female,0.00001579964544466220,0.00031471007011599997
44,male,0.00001994820738338200,0.00027978328672200001
45,female,0.00001804572810489970,0.00032935514478200001
45,male,0.00000000000000000000,0.00025185074371400002
46,female,0.00001804572810489970,0.00032935514478200001
46,male,0.00000000000000000000,0.00025185074371400002
47,female,0.00001804572810489970,0.00032935514478200001
47,male,0.00000000000000000000,0.00025185074371400002
48,female,0.00001804572810489970,0.00032935514478200001
48,male,0.00000000000000000000,0.00025185074371400002
49,female,0.00001804572810489970,0.00032935514478200001
49,male,0.00000000000000000000,0.00025185074371400002
50,female,0.00002408238630371800,0.00044307752463600001
50,male,0.00015467904099000001,0.00035338455606000001
51,female,0.00002408238630371800,0.00044307752463600001
51,male,0.00015467904099000001,0.00035338455606000001
52,female,0.00002408238630371800,0.00044307752463600001
52,male,0.00015467904099000001,0.00035338455606000001
53,female,0.00002408238630371800,0.00044307752463600001
53,male,0.00015467904099000001,0.00035338455606000001
54,female,0.00002408238630371800,0.00044307752463600001
54,male,0.00015467904099000001,0.00035338455606000001
55,female,0.00000000000000000000,0.00053465939391900000
55,male,0.00006628295605947819,0.00045866395188500002
56,female,0.00000000000000000000,0.00053465939391900000
56,male,0.00006628295605947819,0.00045866395188500002
57,female,0.00000000000000000000,0.00053465939391900000
57,male,0.00006628295605947819,0.00045866395188500002
58,female,0.00000000000000000000,0.00053465939391900000
58,male,0.00006628295605947819,0.00045866395188500002
59,female,0.00000000000000000000,0.00053465939391900000
59,male,0.00006628295605947819,0.00045866395188500002
60,female,0.00004555187132636870,0.00059731707260000000
60,male,0.00000000000000000000,0.00044743747316800003
61,female,0.00004555187132636870,0.00059731707260000000
61,male,0.00000000000000000000,0.00044743747316800003
62,female,0.00004555187132636870,0.00059731707260000000
62,male,0.00000000000000000000,0.00044743747316800003
63,female,0.00004555187132636870,0.00059731707260000000
63,male,0.00000000000000000000,0.00044743747316800003
64,female,0.00004555187132636870,0.00059731707260000000
64,male,0.00000000000000000000,0.00044743747316800003
65,female,0.00000000000000000000,0.00078185863906799998
65,male,0.00000000000000000000,0.00064249113258700000
66,female,0.00000000000000000000,0.00078185863906799998
66,male,0.00000000000000000000,0.00064249113258700000
67,female,0.00000000000000000000,0.00078185863906799998
67,male,0.00000000000000000000,0.00064249113258700000
68,female,0.00000000000000000000,0.00078185863906799998
68,male,0.00000000000000000000,0.00064249113258700000
69,female,0.00000000000000000000,0.00078185863906799998
69,male,0.00000000000000000000,0.00064249113258700000
70,female,0.00008795074758135440,0.00062760987789700000
70,male,0.00019965581457799999,0.00077498193648500001
71,female,0.00008795074758135440,0.00062760987789700000
71,male,0.00019965581457799999,0.00077498193648500001
72,female,0.00008795074758135440,0.00062760987789700000
72,male,0.00019965581457799999,0.00077498193648500001
73,female,0.00008795074758135440,0.00062760987789700000
73,male,0.00019965581457799999,0.00077498193648500001
74,female,0.00008795074758135440,0.00062760987789700000
74,male,0.00019965581457799999,0.00077498193648500001
75,female,0.00083682008368199997,0.00077261655620199999
75,male,0.00074440777411100001,0.00092434743650600002
76,female,0.00083682008368199997,0.00077261655620199999
76,male,0.00074440777411100001,0.00092434743650600002
77,female,0.00083682008368199997,0.00077261655620199999
77,male,0.00074440777411100001,0.00092434743650600002
78,female,0.00083682008368199997,0.00077261655620199999
78,male,0.00074440777411100001,0.00092434743650600002
79,female,0.00083682008368199997,0.00077261655620199999
79,male,0.00074440777411100001,0.00092434743650600002
80,female,0.00108753035582299993,0.00082775092121199995
80,male,0.00174659395438599998,0.00116465998787599993
81,female,0.00108753035582299993,0.00082775092121199995
81,male,0.00174659395438599998,0.00116465998787599993
82,female,0.00108753035582299993,0.00082775092121199995
82,male,0.00174659395438599998,0.00116465998787599993
83,female,0.00108753035582299993,0.00082775092121199995
83,male,0.00174659395438599998,0.00116465998787599993
84,female,0.00108753035582299993,0.00082775092121199995
84,male,0.00174659395438599998,0.00116465998787599993
85,female,0.00542447748330100038,0.00094788107722199998
85,male,0.00312500000000000017,0.00145892123241099991
86,female,0.00542447748330100038,0.00094788107722199998
86,male,0.00312500000000000017,0.00145892123241099991
87,female,0.00542447748330100038,0.00094788107722199998
87,male,0.00312500000000000017,0.00145892123241099991
88,female,0.00542447748330100038,0.00094788107722199998
88,male,0.00312500000000000017,0.00145892123241099991
89,female,0.00542447748330100038,0.00094788107722199998
89,male,0.00312500000000000017,0.00145892123241099991
90,female,0.00542447748330100038,0.00094788107722199998
90,male,0.00312500000000000017,0.00145892123241099991
91,female,0.00542447748330100038,0.00094788107722199998
91,male,0.00312500000000000017,0.00145892123241099991
92,female,0.00542447748330100038,0.00094788107722199998
92,male,0.00312500000000000017,0.00145892123241099991
93,female,0.00542447748330100038,0.00094788107722199998
93,male,0.00312500000000000017,0.00145892123241099991
94,female,0.00542447748330100038,0.00094788107722199998
94,male,0.00312500000000000017,0.00145892123241099991
95,female,0.00542447748330100038,0.00094788107722199998
95,male,0.00312500000000000017,0.00145892123241099991
96,female,0.00542447748330100038,0.00094788107722199998
96,male,0.00312500000000000017,0.00145892123241099991
97,female,0.00542447748330100038,0.00094788107722199998
97,male,0.00312500000000000017,0.00145892123241099991
98,female,0.00542447748330100038,0.00094788107722199998
98,male,0.00312500000000000017,0.00145892123241099991
99,female,0.00542447748330100038,0.00094788107722199998
99,male,0.00312500000000000017,0.00145892123241099991
100,female,0.00542447748330100038,0.00094788107722199998
100,male,0.00312500000000000017,0.00145892123241099991
101,female,0.00542447748330100038,0.00094788107722199998
101,male,0.00312500000000000017,0.00145892123241099991
102,female,0.00542447748330100038,0.00094788107722199998
102,male,0.00312500000000000017,0.00145892123241099991
103,female,0.00542447748330100038,0.00094788107722199998
103,male,0.00312500000000000017,0.00145892123241099991
104,female,0.00542447748330100038,0.00094788107722199998
104,male,0.00312500000000000017,0.00145892123241099991
105,female,0.00542447748330100038,0.00094788107722199998
105,male,0.00312500000000000017,0.00145892123241099991
106,female,0.00542447748330100038,0.00094788107722199998
106,male,0.00312500000000000017,0.00145892123241099991
107,female,0.00542447748330100038,0.00094788107722199998
107,male,0.00312500000000000017,0.00145892123241099991
108,female,0.00542447748330100038,0.00094788107722199998
108,male,0.00312500000000000017,0.00145892123241099991
109,female,0.00542447748330100038,0.00094788107722199998
109,male,0.00312500000000000017,0.00145892123241099991
110,female,0.00542447748330100038,0.00094788107722199998
110,male,0.00312500000000000017,0.00145892123241099991
