age,sex,yes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
40,female,2.14,2.14,2.0803508639528503,2.02382279758217,1.97025249465133,1.91948519372717,1.8713742310833401,1.8257806169974802,1.7825726342181998,1.7416254574416599,1.70282079269871,1.66604653561059,1.63119644752606,1.59816984860416,1.5668713269561898,1.5372104630063301,1.5091015682749098,1.48246343782943,1.45721911568832,1.43329567249968,1.4106239948526897,1.38913858561304,1.0
40,male,2.14,2.14,2.0803508639528503,2.02382279758217,1.97025249465133,1.91948519372717,1.8713742310833401,1.8257806169974802,1.7825726342181998,1.7416254574416599,1.70282079269871,1.66604653561059,1.63119644752606,1.59816984860416,1.5668713269561898,1.5372104630063301,1.5091015682749098,1.48246343782943,1.45721911568832,1.43329567249968,1.4106239948526897,1.38913858561304,1.0
41,female,2.14,2.14,2.0803508639528503,2.02382279758217,1.97025249465133,1.91948519372717,1.8713742310833401,1.8257806169974802,1.7825726342181998,1.7416254574416599,1.70282079269871,1.66604653561059,1.63119644752606,1.59816984860416,1.5668713269561898,1.5372104630063301,1.5091015682749098,1.48246343782943,1.45721911568832,1.43329567249968,1.4106239948526897,1.38913858561304,1.0
41,male,2.14,2.14,2.0803508639528503,2.02382279758217,1.97025249465133,1.91948519372717,1.8713742310833401,1.8257806169974802,1.7825726342181998,1.7416254574416599,1.70282079269871,1.66604653561059,1.63119644752606,1.59816984860416,1.5668713269561898,1.5372104630063301,1.5091015682749098,1.48246343782943,1.45721911568832,1.43329567249968,1.4106239948526897,1.38913858561304,1.0
42,female,2.14,2.14,2.0803508639528503,2.02382279758217,1.97025249465133,1.91948519372717,1.8713742310833401,1.8257806169974802,1.7825726342181998,1.7416254574416599,1.70282079269871,1.66604653561059,1.63119644752606,1.59816984860416,1.5668713269561898,1.5372104630063301,1.5091015682749098,1.48246343782943,1.45721911568832,1.43329567249968,1.4106239948526897,1.38913858561304,1.0
42,male,2.14,2.14,2.0803508639528503,2.02382279758217,1.97025249465133,1.91948519372717,1.8713742310833401,1.8257806169974802,1.7825726342181998,1.7416254574416599,1.70282079269871,1.66604653561059,1.63119644752606,1.59816984860416,1.5668713269561898,1.5372104630063301,1.5091015682749098,1.48246343782943,1.45721911568832,1.43329567249968,1.4106239948526897,1.38913858561304,1.0
43,female,2.14,2.14,2.0803508639528503,2.02382279758217,1.97025249465133,1.91948519372717,1.8713742310833401,1.8257806169974802,1.7825726342181998,1.7416254574416599,1.70282079269871,1.66604653561059,1.63119644752606,1.59816984860416,1.5668713269561898,1.5372104630063301,1.5091015682749098,1.48246343782943,1.45721911568832,1.43329567249968,1.4106239948526897,1.38913858561304,1.0
43,male,2.14,2.14,2.0803508639528503,2.02382279758217,1.97025249465133,1.91948519372717,1.8713742310833401,1.8257806169974802,1.7825726342181998,1.7416254574416599,1.70282079269871,1.66604653561059,1.63119644752606,1.59816984860416,1.5668713269561898,1.5372104630063301,1.5091015682749098,1.48246343782943,1.45721911568832,1.43329567249968,1.4106239948526897,1.38913858561304,1.0
44,female,2.14,2.14,2.0803508639528503,2.02382279758217,1.97025249465133,1.91948519372717,1.8713742310833401,1.8257806169974802,1.7825726342181998,1.7416254574416599,1.70282079269871,1.66604653561059,1.63119644752606,1.59816984860416,1.5668713269561898,1.5372104630063301,1.5091015682749098,1.48246343782943,1.45721911568832,1.43329567249968,1.4106239948526897,1.38913858561304,1.0
44,male,2.14,2.14,2.0803508639528503,2.02382279758217,1.97025249465133,1.91948519372717,1.8713742310833401,1.8257806169974802,1.7825726342181998,1.7416254574416599,1.70282079269871,1.66604653561059,1.63119644752606,1.59816984860416,1.5668713269561898,1.5372104630063301,1.5091015682749098,1.48246343782943,1.45721911568832,1.43329567249968,1.4106239948526897,1.38913858561304,1.0
45,female,2.14,2.14,2.0803508639528503,2.02382279758217,1.97025249465133,1.91948519372717,1.8713742310833401,1.8257806169974802,1.7825726342181998,1.7416254574416599,1.70282079269871,1.66604653561059,1.63119644752606,1.59816984860416,1.5668713269561898,1.5372104630063301,1.5091015682749098,1.48246343782943,1.45721911568832,1.43329567249968,1.4106239948526897,1.38913858561304,1.0
45,male,2.14,2.14,2.0803508639528503,2.02382279758217,1.97025249465133,1.91948519372717,1.8713742310833401,1.8257806169974802,1.7825726342181998,1.7416254574416599,1.70282079269871,1.66604653561059,1.63119644752606,1.59816984860416,1.5668713269561898,1.5372104630063301,1.5091015682749098,1.48246343782943,1.45721911568832,1.43329567249968,1.4106239948526897,1.38913858561304,1.0
46,female,2.14,2.14,2.0803508639528503,2.02382279758217,1.97025249465133,1.91948519372717,1.8713742310833401,1.8257806169974802,1.7825726342181998,1.7416254574416599,1.70282079269871,1.66604653561059,1.63119644752606,1.59816984860416,1.5668713269561898,1.5372104630063301,1.5091015682749098,1.48246343782943,1.45721911568832,1.43329567249968,1.4106239948526897,1.38913858561304,1.0
46,male,2.14,2.14,2.0803508639528503,2.02382279758217,1.97025249465133,1.91948519372717,1.8713742310833401,1.8257806169974802,1.7825726342181998,1.7416254574416599,1.70282079269871,1.66604653561059,1.63119644752606,1.59816984860416,1.5668713269561898,1.5372104630063301,1.5091015682749098,1.48246343782943,1.45721911568832,1.43329567249968,1.4106239948526897,1.38913858561304,1.0
